          (  79,   76) (  35,   50) (  93,   64) (  57,   70) (  44,   47) (  59,   63) (  60,   53) (  72,   53) (  58,   81) (  67,   47)
          (  37,   61) ( 102,   82) (  43,   58) (  45,   49) (  87,   69) (  43,   61) (  56,   61) (  94,   74) (  34,   65) (  69,   60)
          (  67,   52) (  36,   69) (  56,   67) (  78,   47) (  55,   54) (  51,   67) (  61,   61) (  72,   55) (  36,   47) (  58,   56)
          (  55,   60) (  69,   54) (  68,   51) (  36,   63) (  81,   64) (  66,   58) (  49,   67) (  76,   74) (  55,   58) (  48,   68)
          (  76,   75) (  31,   58) (  88,   68) (  33,   56) (  55,   53) (  63,   54) (  72,   43) (  44,   57) (  77,   62) (  33,   59)
          (  67,   62) (  56,   71) (  45,   62) (  84,   58) (  62,   60) (  71,   73) (  71,   49) (  65,   68) (  55,   47) (  50,   59)
          (  77,   59) (  42,   71) (  87,   65) (  47,   57) (  70,   67) (  49,   43) (  75,   62) (  50,   51) (  69,   65) (  47,   62)
          (  60,   64) (  43,   47) (  59,   52) (  53,   60) (  59,   54) (  55,   56) (  43,   69) (  95,   66) (  52,   50) (  48,   59)
          (  55,   53) (  82,   62) (  47,   58) (  57,   64) (  66,   56) (  74,   61) (  60,   50) (  64,   59) (  69,   69) (  37,   56)
          (  61,   53) (  70,   73) (  41,   61) (  69,   55) (  60,   82) (  58,   54) (  75,   67) (  55,   66) (  44,   67) (  95,   63)
          (  59,   62) (  54,   79) (  65,   53) (  60,   68) (  34,   50) (  76,   53) (  69,   67) (  57,   48) (  70,   68) (  56,   56)
          (  56,   56) (  86,   76) (  61,   65) (  65,   61) (  62,   68) (  37,   46) (  57,   51) (  89,   64) (  36,   55) (  58,   63)
          (  57,   63) (  66,   74) (  64,   82) (  62,   61) (  56,   63) (  60,   70) (  60,   61) (  72,   66) (  68,   70) (  58,   44)
          (  68,   66) (  67,   70) (  55,   48) (  71,   66) (  46,   42) (  59,   67) (  53,   53) (  74,   66) (  57,   61) (  57,   51)
          (  61,   70) (  76,   55) (  60,   67) (  69,   66) (  68,   71) (  48,   75) (  62,   62) (  90,   49) (  65,   66) (  66,   53)
          (  52,   60) (  95,   79) (  66,   74) (  59,   50) (  74,   75) (  41,   52) (  85,   71) (  69,   73) (  60,   54) (  78,   63)
          (  39,   63) (  70,   69) (  71,   71) (  59,   63) (  75,   58) (  67,   58) (  57,   63) (  77,   80) (  61,   63) (  66,   59)
          (  54,   60) (  65,   80) (  50,   68) (  78,   72) (  63,   63) (  79,   61) (  49,   57) (  72,   63) (  77,   66) (  40,   62)
          ( 101,   80) (  60,   78) (  73,   61) (  55,   69) (  89,   64) (  49,   62) (  56,   69) (  81,   60) (  80,   61) (  59,   78)
          (  48,   54) (  89,   54) (  82,   52) (  54,   78) (  86,   74) (  59,   70) (  79,   65) (  62,   76) (  80,   75) (  55,   73)
          (  78,   62) (  52,   60) (  82,   69) (  72,   68) (  79,   58) (  81,   67) (  72,   63) (  58,   78) (  64,   72) (  68,   69)
          (  60,   61) (  83,   68) (  68,   62) (  55,   65) (  65,   59) (  58,   78) (  57,   64) ( 100,   73) (  37,   60) (  89,   73)
          (  65,   71) (  74,   65) (  63,   68) (  89,   78) (  51,   67) (  91,   66) (  66,   58) (  77,   61) (  48,   73) (  75,   54)
          (  84,   76) (  47,   70) (  60,   70) (  68,   67) (  87,   73) (  76,   70) (  71,   67) (  51,   63) (  67,   82) (  82,   66)
          (  58,   84) (  72,   67) (  49,   58) (  86,   59) (  52,   62) (  80,   57) (  59,   74) (  75,   58) (  76,   60) (  73,   85)
          (  50,   66) (  81,   66) (  65,   56) (  55,   76) (  69,   76) (  63,   55) (  87,   86) (  61,   66) (  77,   65) (  75,   54)
          (  61,   96) (  75,   57) (  79,   73) (  42,   57) (  90,   64) (  67,   76) (  73,   61) (  52,   53) (  71,   68) (  53,   53)
          (  51,   59) (  98,   79) (  54,   58) (  92,   78) (  68,   63) (  88,   91) (  55,   78) (  46,   88) (  73,   67) (  66,   68)
          (  87,   64) (  54,   73) (  80,   68) (  38,   65) (  76,   77) (  79,   56) (  63,   80) (  84,   73) (  68,   65) (  42,   63)
          (  91,   68) (  57,   90) (  46,   68) (  62,   59) ( 110,   78) (  56,   56) (  74,   76) (  62,   65) (  66,   70) (  57,   77)
          (  84,   74) (  72,   67) (  60,   67) (  67,   72) (  81,   79) (  64,   72) (  55,   67) (  60,   57) (  80,   73) (  69,   83)
          (  77,   59) (  62,   79) (  64,   60) (  64,   72) (  79,   76) (  53,   72) (  55,   56) (  98,   66) (  74,   65) (  68,   77)
          (  58,   59) (  79,   62) (  81,   73) (  43,   71) (  76,   71) (  59,   61) (  82,   71) (  59,   45) (  70,   71) (  75,   66)
          (  83,   74) (  60,   74) (  66,   73) (  60,   59) (  79,   79) (  38,   67) (  50,   58) (  79,   68) (  67,   55) (  79,   79)
          (  60,   74) (  75,   75) (  79,   59) (  66,   70) (  56,   63) (  65,   86) (  69,   54) (  50,   75) (  87,   56) (  62,   77)
          (  56,   57) (  45,   67) (  70,   73) (  82,   73) (  78,   76) (  45,   59) (  52,   56) (  95,   62) (  45,   57) ( 113,   65)
          (  58,   76) (  59,   53) (  73,   77) (  77,   76) (  62,   60) (  41,   66) ( 107,   73) (  78,   77) (  73,   65) (  73,   63)
          (  82,   72) (  64,   54) (  55,   70) (  72,   80) (  65,   79) (  57,   72) (  71,   62) (  74,   78) (  71,   62) (  57,   75)
          (  99,   83) (  53,   55) (  69,   79) (  58,   62) (  77,   77) (  68,   75) (  59,   65) (  98,   60) (  84,   74) (  54,   64)
          (  31,   67) (  85,   59) (  88,   68) (  74,   54) (  48,   61) (  89,   66) (  61,   65) (  71,   66) (  62,   59) (  88,   53)
          (  82,   73) (  70,   54) (  67,   59) (  58,   71) (  67,   55) (  68,   74) (  73,   53) (  59,   61) (  81,   67) (  67,   60)
          (  62,   71) (  88,   80) (  54,   66) (  70,   66) (  55,   53) (  75,   60) (  62,   59) (  52,   62) (  83,   86) (  81,   75)
          (  44,   57) (  66,   82) (  90,   78) (  69,   74) (  62,   63) (  74,   71) (  58,   62) (  75,   78) (  58,   75) (  82,   55)
          (  56,   69) (  64,   63) ( 104,   83) (  58,   65) (  63,   66) (  67,   72) (  62,   80) (  77,   53) (  80,   72) (  52,   70)
          (  65,   61) (  81,   79) (  72,   61) (  46,   50) (  73,   75) (  74,   59) (  82,   66) (  63,   71) (  67,   46) (  66,   69)
          (  65,   65) (  58,   71) (  83,   57) (  68,   65) (  55,   71) (  96,   79) (  62,   68) (  42,   77) (  74,   75) (  66,   69)
          (  66,   89) (  50,   75) (  75,   69) (  82,   74) (  79,   69) (  57,   73) (  76,   63) (  55,   63) (  71,   61) (  75,   79)
          (  53,   64) (  42,   73) (  86,   70) (  85,   72) (  73,   66) (  67,   76) (  83,   70) (  55,   76) (  73,   73) (  76,   72)
          (  56,   68) (  78,   76) (  78,   65) (  65,   53) (  56,   75) (  65,   63) (  69,   64) (  85,   67) (  58,   55) (  77,   84)
          (  57,   55) (  66,   75) (  72,   66) (  78,   55) (  66,   76) (  81,   66) (  53,   65) (  68,   60) (  72,   71) (  55,   62)
          (  74,   81) (  79,   73) (  78,   77) (  74,   60) (  47,   59) (  91,   86) (  61,   59) (  59,   82) (  89,   85) (  44,   63)
          (  70,   76) (  84,   73) (  57,   53) (  83,   72) (  69,   76) (  50,   63) (  82,   63) (  59,   78) (  81,   60) (  81,   61)
          (  71,   76) (  53,   62) (  97,   76) (  56,   67) (  66,   71) (  91,   66) (  73,   56) (  48,   56) (  83,   68) (  58,   69)
          (  80,   61) (  76,   84) (  66,   70) (  44,   69) (  68,   81) (  65,   54) (  75,   79) (  45,   62) (  93,   54) (  58,   66)
         
node   9 sent_total  47178  recv_total  47008

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   3,    5) (  83,   30) (  74,   42) ( 116,   81) (  71,   91) (  83,   98)
          (  84,   90) (  81,   76) ( 122,   95) (  64,   93) (  90,   68) ( 104,   95) (  58,   72) (  96,   90) ( 108,   94) (  70,   86)
          (  94,   79) (  80,   78) (  89,  102) (  91,   89) (  83,   97) (  91,   86) (  98,   98) (  72,   92) (  83,   83) (  74,   86)
          ( 101,   74) (  89,   78) (  47,   74) (  88,  104) ( 102,   99) (  72,   64) (  73,   84) (  69,   67) (  93,   98) ( 112,   86)
          (  65,   68) (  79,   90) (  89,   96) (  77,  102) (  95,   74) (  70,   77) (  91,   98) (  72,   87) (  94,  105) (  84,   98)
          (  96,   91) (  63,   96) (  64,   84) (  91,   64) (  98,   88) (  63,   79) (  87,   78) (  66,   86) (  59,   69) ( 108,   66)
          (  88,   76) (  63,   76) (  39,   70) (  97,   80) (  96,   76) (  59,   74) (  95,   67) (  84,   67) (  71,   80) (  98,   76)
          (  31,   72) (  99,   53) (  65,   66) (  72,   79) ( 102,   67) (  77,   61) (  79,   97) (  62,   63) (  95,   99) (  62,   65)
          (  86,   95) ( 121,   82) (  60,   84) ( 106,   81) (  58,   62) (  85,   81) ( 113,   97) (  40,   76) (  79,   72) ( 102,   74)
          (  47,   76) (  73,   64) (  92,   80) (  81,   89) (  77,   71) (  65,   71) (  80,   75) (  87,   75) (  70,   86) (  79,   83)
          (  78,   72) (  65,   75) (  87,   72) (  57,   52) (  87,   65) (  58,   56) (  57,   74) (  82,   51) (  49,   62) (  73,   48)
          (  79,   72) (  26,   49) (  81,   67) (  64,   49) (  55,   48) (  65,   49) (  88,   69) (  83,   65) (  40,   40) (  73,   64)
          (  62,   66) (  62,   58) ( 104,   58) (  76,   63) (  34,   68) (  53,   63) (  66,   61) (  77,   53) (  48,   72) (  55,   64)
          (  62,   55) (  68,   74) (  68,   60) (  72,   77) (  54,   64) (  61,   61) (  43,   64) (  58,   62) (  51,   63) (  87,   69)
          (  60,   58) (  68,   50) (  66,   64) (  62,   71) (  63,   66) (  52,   73) (  80,   55) (  66,   63) (  59,   53) (  79,   71)
          (  67,   74) (  38,   55) (  62,   60) (  81,   57) (  48,   64) (  47,   60) (  72,   55) (  61,   49) (  49,   53) (  69,   70)
          (  51,   68) (  64,   54) (  57,   55) (  38,   46) (  61,   54) (  80,   57) (  52,   50) (  81,   71) (  43,   70) (  72,   60)
          (  65,   71) (  71,   68) (  44,   48) (  81,   69) (  47,   51) (  68,   52) (  60,   59) (  62,   55) (  64,   44) (  53,   55)
          (  79,   73) (  61,   67) (  38,   49) (  71,   74) (  51,   53) (  72,   47) (  61,   75) (  32,   40) (  69,   61) (  51,   59)
          (  33,   58) (  71,   63) (  56,   59) (  74,   63) (  43,   52) (  62,   56) (  87,   78) (  55,   56) (  61,   67) (  59,   57)
          (  78,   62) (  61,   57) (  56,   64) (  58,   55) (  54,   52) (  88,   71) (  39,   55) (  74,   59) (  54,   66) (  85,   76)
          (  63,   58) (  69,   56) (  56,   71) (  81,   69) (  62,   70) (  49,   47) (  52,   53) (  71,   62) (  59,   62) (  48,   66)
          (  55,   64) (  51,   50) (  62,   61) (  66,   60) (  55,   62) (  46,   59) (  55,   48) (  71,   60) (  84,   74) (  40,   65)
          (  78,   49) (  73,   65) (  71,   60) (  45,   61) (  38,   61) (  82,   62) (  87,   60) (  31,   48) (  80,   71) (  57,   53)
          (  68,   65) (  59,   52) (  62,   67) (  75,   57) (  30,   62) (  70,   59) (  66,   53) (  77,   70) (  46,   44) (  61,   50)
          (  83,   67) (  42,   57) (  49,   73) (  71,   64) (  67,   57) (  55,   58) (  65,   52) (  54,   54) (  70,   53) (  59,   48)
          (  67,   68) (  51,   65) (  42,   53) (  66,   75) (  49,   66) (  78,   62) (  59,   55) (  69,   59) (  61,   67) (  83,   60)
          (  52,   55) (  42,   50) (  52,   51) (  82,   61) (  74,   58) (  52,   69) (  42,   48) (  71,   57) (  56,   54) (  55,   58)
          (  68,   64) (  71,   59) (  40,   62) (  80,   59) (  45,   56) (  87,   55) (  50,   66) (  50,   57) (  89,   71) (  50,   61)
          (  51,   62) (  38,   70) (  73,   53) (  52,   47) (  64,   63) (  61,   57) (  44,   57) (  70,   56) (  42,   50) (  64,   58)
          (  46,   49) (  76,   70) (  55,   56) (  68,   70) (  86,   71) (  31,   49) (  62,   64) (  59,   64) (  52,   64) (  70,   66)
          (  56,   65) ( 114,   75) (  51,   75) (  82,   72) (  39,   60) (  62,   65) (  55,   68) (  84,   64) (  66,   72) (  78,   75)
          (  83,   73) (  71,   64) (  45,   68) (  70,   69) (  80,   77) (  26,   72) (  91,   62) (  64,   80) (  66,   83) (  79,   67)
          (  65,   48) (  72,   67) (  90,   68) (  75,   74) (  41,   71) (  81,   69) (  63,   77) (  87,   64) (  71,   73) (  43,   56)
          (  82,   73) (  81,   69) (  54,   56) (  63,   73) (  83,   66) (  51,   75) (  81,   62) (  49,   62) (  99,   57) (  64,   79)
          (  66,   67) (  59,   52) (  90,   54) (  82,   64) (  82,   70) (  49,   59) (  67,   66) (  72,   64) (  66,   51) (  69,   66)
          (  74,   62) (  57,   75) (  96,   72) (  45,   80) (  80,   71) (  62,   63) (  71,   61) (  65,   65) (  74,   76) (  54,   72)
          (  71,   75) (  63,   69) (  82,   69) (  59,   58) (  71,   63) (  69,   89) (  64,   68) (  91,   72) (  76,   65) (  67,   68)
          (  56,   55) (  65,   76) (  67,   66) (  67,   59) (  78,   54) (  73,   74) (  67,   71) (  83,   61) (  24,   82) (  85,   74)
          (  76,   83) (  46,   84) (  82,   49) (  54,   58) (  73,   65) (  56,   66) (  59,   50) (  79,   65) (  78,   69) (  57,   54)
          (  50,   73) (  67,   70) (  60,   63) (  71,   72) (  80,   64) (  77,   61) (  69,   70) (  67,   61) (  51,   53) (  82,   71)
          (  62,   74) (  63,   60) (  82,   66) (  65,   83) (  35,   60) (  94,   67) (  58,   68) (  79,   68) (  56,   86) (  89,   66)
          (  72,   69) (  57,   69) (  80,   67) (  46,   51) (  81,   72) (  63,   57) (  74,   69) (  54,   63) (  73,   65) (  69,   78)
          (  72,   64) (  72,   56) (  82,   67) (  49,   78) (  90,   69) (  74,   92) (  51,   64) (  91,   65) (  54,   73) (  51,   56)
          (  68,   57) (  88,  101) (  57,   67) (  62,   51) (  82,   53) (  90,   77) (  58,   88) (  58,   64) (  75,   78) (  65,   63)
          (  70,   72) (  65,   71) (  66,   69) (  74,   78) (  59,   59) (  73,   65) (  77,   61) (  79,   80) (  73,   63) (  47,   60)
          (  74,   74) (  65,   77) (  97,   77) (  62,   64) (  73,   71) (  55,   56) (  78,   57) (  74,   71) (  51,   69) (  70,   72)
          (  72,   57) (  53,   55) (  79,   57) (  82,   70) (  48,   62) (  64,   60) (  97,   61) (  32,   59) (  84,   55) (  71,   70)
          (  63,   61) (  55,   68) (  80,   67) (  68,   67) (  65,   76) (  80,   67) (  75,   73) (  55,   51) (  55,   58) (  73,   71)
          (  63,   76) (  78,   45) (  64,   63) (  62,   62) (  64,   60) (  81,   70) (  66,   59) (  66,   72) (  54,   59) (  87,   66)
          (  42,   54) (  87,   58) (  66,   64) (  79,   71) (  64,   63) (  78,   72) (  53,   62) (  71,   73) (  62,   57) (  67,   76)
          (  63,   58) (  58,   52) (  79,   72) (  56,   69) (  82,   65) (  66,   72) (  55,   77) (  61,   68) (  78,   75) (  59,   58)
          (  56,   60) (  74,   67) (  96,   75) (  55,   69) (  62,   70) (  63,   79) (  81,   59) (  39,   59) (  92,   82) (  81,   58)
          (  42,   64) (  74,   58) (  81,   74) (  58,   46) (  53,   61) (  69,   64) (  55,   61) (  66,   55) (  67,   66) (  64,   63)
          (  63,   78) (  75,   69) (  56,   68) (  94,   60) (  61,   84) (  55,   71) (  82,   70) (  64,   79) (  89,   67) (  40,   65)
          (  93,   66) (  57,   60) (  82,   64) (  63,   62) (  87,   75) (  67,   78) (  75,   77) (  54,   49) (  67,   66) (  68,   55)
          (  65,   78) (  70,   81) (  75,   55) (  62,   77) (  60,   58) (  72,   72) (  53,   69) (  90,   69) (  49,   74) (  81,   67)
          (  61,   72) (  61,   68) (  81,   58) (  71,   60) (  42,   67) (  74,   78) (  79,   70) (  59,   71) (  62,   77) (  83,   61)
          (  51,   67) (  88,   74) (  47,   61) (  66,   75) (  91,   64) (  55,   75) (  73,   69) (  54,   63) (  55,   62) (  89,   65)
          (  70,   65) (  71,   61) (  51,   63) (  82,   63) (  69,   64) (  75,   78) (  58,   79) (  63,   74) (  72,   69) (  49,   58)
          (  85,   80) (  60,   54) (  74,   78) (  56,   65) (  59,   68) (  75,   72) (  63,   62) (  33,   65) (  79,   64) (  57,   67)
          ( 102,   81) (  48,   56) (  56,   69) (  75,   67) (  75,   75) (  73,   80) (  56,   59) (  60,   62) (  73,   61) (  79,   71)
          (  65,   58) (  80,   65) (  52,   78) (  85,   77) (  74,   66) (  89,   69) (  41,   47) (  66,   80) (  69,   67) (  56,   62)
          (  98,   51) (  81,   62) (  64,   64) (  59,   83) (  90,   58) (  47,   68) (  78,   64) (  79,   78) (  76,   65) (  71,   64)
          (  71,   77) (  95,   74) (  51,   67) (  70,   59) (  66,   73) (  88,   70) (  67,   81) (  67,   75) (  43,   60) ( 103,   60)
          (  64,   63) (  71,   77) (  77,   84) (  50,   46) (  60,   76) (  79,   73) (  57,   84) (  72,   74) (  59,   67) (  82,   72)
          (  71,   69) (  70,   71) (  72,   79) (  61,   77) (  57,   70) (  85,   77) (  59,   70) (  80,   73) (  43,   69) (  87,   78)
          (  75,   66) (  54,   61) (  87,   61) (  64,   64) (  48,   88) (  80,   69) (  57,   54) (  78,   67) (  71,   77) (  54,   66)
          (  72,   75) (  73,   67) (  60,   61) (  66,   63) (  62,   69) (  71,   67) (  59,   68) (  61,   66) (  66,   63) (  47,   66)
          (  81,   61) (  48,   61) (  77,   59) (  71,   76) (  65,   61) (  82,   75) (  63,   64) (  66,   69) (  61,   63) (  77,   82)
         
node  10 sent_total  47286  recv_total  46564

